Timestamp,SenderID,ReceiverID,Timestamp_Raw,Pathloss,PropDelay,Distance,Sender_XVelocity,Sender_YVelocity,Receiver_XVelocity,Receiver_YVelocity
0,3,17,0.370007,115.3,0.00000235,705.0592487177076,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,3,18,0.370007,119.1,0.00000175,525.1270093814048,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,3,19,0.370007,106.5,0.000001364,409.14890356828084,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,3,20,0.370007,78.6,0.000001106,331.77233365941925,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,3,21,0.370007,70,5.59e-7,167.61804900712565,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,3,22,0.370007,79.7,0.000001092,327.65625467891715,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,3,23,0.370007,130.2,0.000001951,585.2400468162188,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,3,24,0.370007,126.8,0.000002032,609.4964521410969,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,7,1,0.390007,132.2,0.000002889,866.7539198321435,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,7,2,0.390007,78.9,0.000001074,322.34543003257744,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,7,3,0.390007,66.7,5.13e-7,153.8768098226945,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,7,4,0.390007,66.9,5.56e-7,166.91432688011847,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,7,5,0.390007,56.8,2.07e-7,62.210244393431296,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,7,6,0.390007,64.4,4.24e-7,127.22368774436605,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,7,8,0.390007,65.6,4.97e-7,149.19993354717596,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,7,9,0.390007,61.4,3.22e-7,96.45966959310032,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,7,10,0.390007,64.3,4.21e-7,126.29617462436514,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,7,11,0.390007,59.7,2.81e-7,84.41427999188485,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,7,12,0.390007,69.1,6.07e-7,182.04117950346048,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,7,13,0.390007,128.6,0.000005405,1621.3748040930418,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,7,14,0.390007,120.9,0.000004344,1303.2978649499091,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,7,15,0.390007,126.8,0.000004791,1437.311643181867,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,7,16,0.390007,132.6,0.000003553,1066.0249354897492,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,7,17,0.390007,122.2,0.000002861,858.2764385672042,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,7,18,0.390007,125.4,0.00000226,678.0969306278269,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,7,19,0.390007,115.2,0.000001876,562.8780984047231,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,7,20,0.390007,105.4,0.000001525,457.61006182613596,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,7,21,0.390007,75.2,0.000001064,319.26789861869804,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,7,22,0.390007,68.3,5.86e-7,175.8725097719133,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,7,23,0.390007,111.9,0.00000144,432.02557328135134,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,7,24,0.390007,105.7,0.000001534,460.27511480301564,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,9,1,0.400007,129.2,0.000002677,803.2183386897939,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,9,2,0.400007,79.3,0.000001123,336.96382454012735,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,9,3,0.400007,64.7,4.45e-7,133.40570065487944,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,9,4,0.400007,58.9,2.67e-7,80.05347416372094,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,9,5,0.400007,66.1,4.78e-7,143.40279825925595,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,9,6,0.400007,70.6,7.07e-7,212.2281081975664,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,9,7,0.400007,61.4,3.22e-7,96.45966959310032,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,9,8,0.400007,72.2,8.12e-7,243.74739905080324,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,9,10,0.400007,70.7,7.25e-7,217.52410348484466,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,9,11,0.400007,55.2,1.78e-7,53.35005388349906,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,9,12,0.400007,70.2,6.49e-7,194.75372027833922,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,9,13,0.400007,126.1,0.000005196,1558.6696551773216,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,9,14,0.400007,118.3,0.000004146,1243.878481057063,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,9,15,0.400007,120.3,0.000004619,1385.8419599093907,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,9,16,0.400007,131.3,0.000003347,1004.0942359996828,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,9,17,0.400007,117.6,0.000002726,817.7888870936438,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,9,18,0.400007,121.8,0.000002081,624.1855636,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,9,19,0.400007,116.8,0.000001756,526.8883139305636,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,9,20,0.400007,102.6,0.000001547,464.0679116439425,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,9,21,0.400007,76.4,9.04e-7,271.17058289172667,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,9,22,0.400007,73.1,7.5e-7,224.93799967152313,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,9,23,0.400007,123.8,0.00000166,497.9552917408367,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,9,24,0.400007,119.5,0.000001643,492.9378155113296,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,23,1,0.470007,147.6,0.000004325,1297.5091512097772,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,23,2,0.470007,130.2,0.000002375,712.4044895976459,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,23,3,0.470007,130.2,0.000001948,584.4459260175805,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,23,4,0.470007,127.3,0.000001923,577.0082602092417,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,23,5,0.470007,117.9,0.000001503,450.8013891107475,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,23,6,0.470007,116.2,0.000001492,447.4959761203569,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,23,7,0.470007,111.9,0.000001439,431.5901325,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,23,8,0.470007,82.3,0.000001084,325.09884591196743,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,23,9,0.470007,123.8,0.000001657,497.2013806284147,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,23,10,0.470007,112.7,0.000001403,421.0088885350163,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,23,11,0.470007,113.8,0.000001489,446.7336946707926,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,23,12,0.470007,130.1,0.000001984,595.2454818418439,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,23,13,0.470007,138.9,0.000006844,2053.1026733370977,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,23,14,0.470007,135.7,0.000005786,1735.8708025165568,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,23,15,0.470007,139.9,0.000006229,1868.7526462963708,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,23,16,0.470007,149.1,0.000004992,1497.6739668869266,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,23,17,0.470007,138,0.000004282,1284.6766386906977,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,23,18,0.470007,144.4,0.0000037,1110.0643451430622,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,23,19,0.470007,141.8,0.000003299,989.6851689588951,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,23,20,0.470007,126.2,0.000002817,845.2410353605468,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,23,21,0.470007,131.7,0.000002503,750.7797120825767,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,23,22,0.470007,79,9.13e-7,273.9966777962655,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,23,24,0.470007,71.2,6.28e-7,188.50856397021056,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,6,1,0.505008,131.9,0.000002965,889.4629601,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,6,2,0.505008,76.6,8.83e-7,264.90851388026755,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,6,3,0.505008,69.6,6.23e-7,186.8382933568521,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,6,4,0.505008,72.6,8.68e-7,260.3450990744802,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,6,5,0.505008,58.4,2.24e-7,67.14611631,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
0,6,7,0.505008,64.4,4.18e-7,125.39105349580402,-6.00E-09,-9.00E-10,-6.00E-09,-9.00E-10
